Country,Screen_name,Tweet,Date,Polarity,Subjectivity
Egypt,DONGOl74, Bigg,Tue Jan 12 22:03:35 +0000 2021,0.0,0.0
Egypt,mohamed20364219,Like ,Tue Jan 12 22:03:35 +0000 2021,0.0,0.0
Egypt,zeinability, Waiting ,Tue Jan 12 22:03:31 +0000 2021,0.0,0.0
Egypt,Ezzeldeen77,hellooooo ,Tue Jan 12 22:03:31 +0000 2021,0.0,0.0
Egypt,StarsandSteel, Ahhhhhh my favourite ,Tue Jan 12 22:03:28 +0000 2021,0.0,0.0
Egypt,_moharam10,mood ,Tue Jan 12 22:03:28 +0000 2021,0.0,0.0
Egypt,thestruidoo,I'd catch a grenade for ya ,Tue Jan 12 22:03:26 +0000 2021,0.0,0.0
Egypt,KenzyBassem5, my moms phone password is my brothers birthday...,Tue Jan 12 22:03:26 +0000 2021,0.0,0.0
Egypt,actuallyeman," So sorry for your loss, Liam",Tue Jan 12 22:03:26 +0000 2021,-0.5,1.0
Egypt,hindsrk2, love you forever ,Tue Jan 12 22:03:25 +0000 2021,0.5,0.6
Egypt,Weirdo__MO,"If i turn my serious talk into laughter, that means this shit really HURT me inside.",Tue Jan 12 22:03:25 +0000 2021,-0.1111111111111111,0.5555555555555556
Egypt,lookwhosTalkin0,Sexy fox face ,Tue Jan 12 22:03:23 +0000 2021,0.5,1.0
Egypt,Monna15498331, Follow,Tue Jan 12 22:03:20 +0000 2021,0.0,0.0
Egypt,leilaelbably, my sister is 10 and im 15.,Tue Jan 12 22:03:19 +0000 2021,0.0,0.0
Egypt,WaelAhmad__,"Just be honest, it saves everyones time",Tue Jan 12 22:03:16 +0000 2021,0.6,0.9
Egypt,ElhodaKhaled,Unfortunately I can't escape this time ,Tue Jan 12 22:03:12 +0000 2021,-0.5,1.0
Egypt,SarkisHaya,life is like a dick,Tue Jan 12 22:03:09 +0000 2021,0.0,0.0
Egypt,alphamicromeo, Fsg out?,Tue Jan 12 22:03:08 +0000 2021,0.0,0.0
Egypt,ShenoudaFawzi,In case you're interested ,Tue Jan 12 22:03:07 +0000 2021,0.25,0.5
Egypt,AHoussin_, I want my 60 seconds back,Tue Jan 12 22:03:06 +0000 2021,0.0,0.0
Egypt,esraaabdellah_,"Lol, tab howa ezay djimmy is not embarrassed bgd?",Tue Jan 12 22:03:05 +0000 2021,0.8,0.7
Egypt,NoraMoh13201008, A yasty e2mr da,Tue Jan 12 22:03:05 +0000 2021,0.0,0.0
Egypt,die_Teja,"Morrissey is such a piece of shit for putting these two songs after each other in Louder Than Bombs

",Tue Jan 12 22:03:04 +0000 2021,-0.10833333333333334,0.5583333333333333
Egypt,Mennafatouh7,"And the greatest shock will be from your closest ones, but then youll feel nothing.",Tue Jan 12 22:03:02 +0000 2021,1.0,1.0
Egypt,hanaahahahaha,old ppl r so cute i cant,Tue Jan 12 22:03:02 +0000 2021,0.3,0.6
Egypt,ahmed_alkarmoty,I wanna live before i die,Tue Jan 12 22:03:00 +0000 2021,0.13636363636363635,0.5
Egypt,nemrnour4," This was the period in which Tram was ruled a hell for the Arab peoples, and with its departure the Arab rulers began to change their brutal policies.",Tue Jan 12 22:02:58 +0000 2021,-0.875,1.0
Egypt,NouranTarek244,Im feeling 22,Tue Jan 12 22:02:55 +0000 2021,0.0,0.0
Egypt,AhmedSamirMado4," Live the match
 

",Tue Jan 12 22:02:55 +0000 2021,0.13636363636363635,0.5
Egypt,maariem_ahmedd,Run away from my feelings.,Tue Jan 12 22:02:52 +0000 2021,0.0,0.0
Egypt,dangerezzwoman,drug deal ,Tue Jan 12 22:02:52 +0000 2021,0.0,0.0
Egypt,saiedrafet,My birthday ,Tue Jan 12 22:02:47 +0000 2021,0.0,0.0
Egypt,Ded_incid19,"Reading ? Nope 
Playing omari .....",Tue Jan 12 22:02:46 +0000 2021,0.0,0.0
Egypt,te3btt, about time u slut,Tue Jan 12 22:02:45 +0000 2021,0.0,0.0
Egypt,N_AbuKamar,HBD Y NOURHAN..The most similar person to me in everything.. ,Tue Jan 12 22:02:44 +0000 2021,0.25,0.45
Egypt,MohmedMethed, Back,Tue Jan 12 22:02:41 +0000 2021,0.0,0.0
Egypt,skwasmy,"GUYS, 
where can i find the best protein powder??",Tue Jan 12 22:02:39 +0000 2021,1.0,0.3
Egypt,DKAMBinEgypt,The Danish handball team has arrived in Cairo bringing the trophy. Will they be able to defend the title? ,Tue Jan 12 22:02:37 +0000 2021,0.5,0.625
Egypt,hisham_rashad95,I am beset by the ironies of my life!,Tue Jan 12 22:02:36 +0000 2021,0.0,0.0
Egypt,samfarrag,if i ever get a cat ill name him Ket the Cat,Tue Jan 12 22:02:31 +0000 2021,-0.5,1.0
Egypt,Ahmed_Nozom," 
Hi
Currently I am developing a new application in my country which will use some of the features you offer and i would like to talk with you if you interested.",Tue Jan 12 22:02:31 +0000 2021,0.12878787878787878,0.4515151515151515
Egypt,jcnahggi, means a lot that u recognize my work ,Tue Jan 12 22:02:30 +0000 2021,0.0,0.0
Egypt,SalmaFarrag7,You gave me a shoulder when I needed it,Tue Jan 12 22:02:30 +0000 2021,0.0,0.0
Egypt,DonnieReid16, McConnell flip flops more than John Kerry.,Tue Jan 12 22:02:30 +0000 2021,0.5,0.5
Egypt,mmariamsakrann," no no 
j.cole
drake
pop smoke
kendrick
future",Tue Jan 12 22:02:25 +0000 2021,0.0,0.125
Egypt,mohamedmex90, Happy a7la birthday ,Tue Jan 12 22:02:25 +0000 2021,0.8,1.0
Egypt,hagarkawana,"The only way Ill get to see rain here in Alexandria! @ Alexandria, Egypt ",Tue Jan 12 22:02:25 +0000 2021,-0.3125,1.0
Egypt,daniiayelhariry, my mood 24/7,Tue Jan 12 22:02:23 +0000 2021,0.0,0.0
Egypt,El_Tarab,Life without challenge would be like going to school without lessons to learn.,Tue Jan 12 22:02:22 +0000 2021,0.0,0.0
Egypt,marleymarlo19,New hair cut ,Tue Jan 12 22:02:18 +0000 2021,0.13636363636363635,0.45454545454545453
Canada,ljlischka09, But only the first 5 people to ask if the textbook is needed get extra credit,Tue Jan 12 22:03:39 +0000 2021,0.08333333333333333,0.4777777777777778
Canada,45albannach,"I just signed this petition to make the UK Gov rethink its decision to let banned, bee-killing pesticides into England's countryside again ",Tue Jan 12 22:03:39 +0000 2021,0.0,0.0
Canada,megaufcfan, make a video on Kyrie,Tue Jan 12 22:03:39 +0000 2021,0.0,0.0
Canada,TerryErickson_,"Non royal cousins go through Georgia evading police 

#DescribeATVShowBadly",Tue Jan 12 22:03:38 +0000 2021,0.0,0.0
Canada,dwaignequierra,hiiiii... if you havent listened to my new song yet.... you should... ,Tue Jan 12 22:03:38 +0000 2021,0.13636363636363635,0.45454545454545453
Canada,BarakahBello, I dont o,Tue Jan 12 22:03:36 +0000 2021,0.0,0.0
Canada,TheMylesLive, No kidding hahah,Tue Jan 12 22:03:36 +0000 2021,0.0,0.0
Canada,BBYC_Gamers,Start 2021 with a win! Save on select sports games.,Tue Jan 12 22:03:35 +0000 2021,1.0,0.4
Canada,urmomwasahipstr," Im now 100% sure Donald Trump is done. The Republicans are worried their own constituents will kill them. He has national security clearance, if not in jail, he will be on the worlds shortest leash.",Tue Jan 12 22:03:34 +0000 2021,0.3333333333333333,0.6296296296296297
Canada,itsyourfavgay, Its literally her art. She has the full creative control,Tue Jan 12 22:03:33 +0000 2021,0.425,0.775
Canada,IanM1871," Because lack of fitness and health is going to come back and bite this country on the arse, even more than it is now. You should be encouraging exercise, not looking for an excuse to restrict it. How long do you think 10,000 steps take? And how many people achieve it daily?",Tue Jan 12 22:03:32 +0000 2021,0.15,0.2416666666666667
Canada,andrew_leach,Want to know how quickly things can go badly? Ireland is just a bit larger than Alberta. ,Tue Jan 12 22:03:32 +0000 2021,-0.12222222222222218,0.5555555555555555
Canada,last_of_england," Thank you for your kind words! Like most of us, I'd otherwise just be sitting here twiddling my thumbs at present...",Tue Jan 12 22:03:32 +0000 2021,0.4166666666666667,0.4666666666666666
Canada,Furze_bird, Yes please,Tue Jan 12 22:03:30 +0000 2021,0.0,0.0
Canada,GSB5719," Bull. Shit. He's as complicit as anyone. He gets no credit. Even a rat knows to jump ship before it sinks under the water.
Until restores 's employment and reputation, they are ALL #Complicit.",Tue Jan 12 22:03:30 +0000 2021,-0.15000000000000002,0.4
Canada,alladinsane69, Yeah...,Tue Jan 12 22:03:29 +0000 2021,0.0,0.0
Canada,ElleninEdmonton,"During 26 years of working in the many-named Department of Children's Services, we always reported to Conservative Ministers. They pretty much all managed to PRETEND to care about children in care!! ",Tue Jan 12 22:03:28 +0000 2021,0.28125,0.6
Canada,nwcaahockey,Who could it be. Hope its a player ,Tue Jan 12 22:03:28 +0000 2021,0.0,0.0
Canada,ForestDavid44, Take care bby I'm here to talk if you need it,Tue Jan 12 22:03:25 +0000 2021,0.0,0.0
Canada,SarahBurden,#madewithmarriners fantastic wool and know my little great nephew will look so sweet in this little jumper and hat. Hes only 3 months old #homemade #madewithlove #therapy #knitting ,Tue Jan 12 22:03:24 +0000 2021,0.1821428571428572,0.6428571428571429
Canada,NickersonFaye, What bull,Tue Jan 12 22:03:23 +0000 2021,0.0,0.0
Canada,dmacpher, Got you Fam ,Tue Jan 12 22:03:22 +0000 2021,0.0,0.0
Canada,G0BUCKY0URSELF," Yeah, everything is always the fault of the left.... even though evidence proves to the contrary.",Tue Jan 12 22:03:21 +0000 2021,0.15,0.0
Canada,VicVicm2,Brexit: Supermarkets says 'urgent intervention' needed over NI food supplies ,Tue Jan 12 22:03:21 +0000 2021,0.0,0.0
Canada,HalifamousNS, Awwww Frankie boyyyy,Tue Jan 12 22:03:21 +0000 2021,0.5,0.9
Canada,JenniferSangst2, Just took a little case of conspiracy to overthrow democracy to push that button- ok then,Tue Jan 12 22:03:20 +0000 2021,0.15625,0.5
Canada,KathrynMathias1,"all the people who advocate for a minority government, saying it's better because they're forced to work with other parties to get legislation passed, clearly have overlooked HOW ANNOYING PRESS CAN BE GOING ON &amp; ON &amp; ON ABOUT THE NEXT ELECTION!",Tue Jan 12 22:03:20 +0000 2021,-0.10416666666666667,0.39305555555555555
Canada,theBrookeClyde,"Yeah, was the tactical gear part of that moment? ",Tue Jan 12 22:03:19 +0000 2021,0.0,0.0
Canada,itsJustStev3, 2...;) I'd be fine with that;),Tue Jan 12 22:03:18 +0000 2021,0.3055555555555556,0.8333333333333334
Canada,JackJaybee, 1st ever broadcast of a #NFCWildCard playoff game on Jan.10 involving vs. had very entertaining in game special affects - animated slime spewing end zone on TD's and animated appearing between goalposts on convert attempt.,Tue Jan 12 22:03:18 +0000 2021,0.05178571428571428,0.5703571428571428
Canada,venom_killer101, Wym he causing and bring out our problems with players comes at young players all the time like what hes in his 40s coming at some young guys playing in a professional leauge lets not forget his ass couldnt catch 1 pass in a nfl game so why does he come at everyone,Tue Jan 12 22:03:18 +0000 2021,-0.024999999999999994,0.325
Canada,ILoveArnieGrape, awesome LOL,Tue Jan 12 22:03:17 +0000 2021,0.9,0.85
Canada,LeoRosanna,"Today was...well, it was.
But I got home to news that a new cover mock up just hit my inbox.
I need to kick my husband off the laptop so I can see A Reluctant Attraction, Handymen 3, for the first time!",Tue Jan 12 22:03:17 +0000 2021,0.22443181818181818,0.3939393939393939
Canada,ForsbergJr, Looks like I owe Q a buck and a hat... ,Tue Jan 12 22:03:17 +0000 2021,0.0,0.0
Canada,MLVN__,"Blood of god
END THE MATCH NOW PLEASE ",Tue Jan 12 22:03:16 +0000 2021,0.0,0.0
Canada,jon_a_ross," 
There is a chance you can undo the mistake you made last time. Trump hasnt learned and will continue to do whatever he can to set the house on fire before he leaves if you continue to allow it.",Tue Jan 12 22:03:16 +0000 2021,0.0,0.06666666666666667
Canada,JupiterVision_, Thatta Boy... Dad... Bod.... ,Tue Jan 12 22:03:15 +0000 2021,0.0,0.0
Canada,Eeve2espeon," you'll be fine XP
DON'T PANIK!!",Tue Jan 12 22:03:15 +0000 2021,0.6510416666666667,0.5
Canada,byelacey," demon in his head, bait for vampires, might as well do a smooch!!!!",Tue Jan 12 22:03:15 +0000 2021,0.0,0.0
Canada,idiaz115, All the best Roman glad to see you are on the recovery road,Tue Jan 12 22:03:14 +0000 2021,0.75,0.65
Canada,jf661, Sounds good to me!,Tue Jan 12 22:03:13 +0000 2021,0.875,0.6000000000000001
Canada,kerrykushner, Ok thank you,Tue Jan 12 22:03:13 +0000 2021,0.5,0.5
Canada,Claveyknows, Agreed. Losing Forsberg to waivers further impacts an already woeful organizational goaltending depth chart.,Tue Jan 12 22:03:11 +0000 2021,0.0,0.5
Canada,rickodonnell57l, Glad to see you on are able to post. Enjoy your comments. Keep digging into the issues. We Canadians are always looking for the truth. Difficult to find.,Tue Jan 12 22:03:09 +0000 2021,0.22499999999999998,0.78125
Canada,soundhunter," Fair enough, but anywhere in Canada would have the same response if their hospitals were filling up and there was concern things would surpass systemic ability to handle it. Ford is NOT a liberal/progressive whod easily shut down businesses, hes reluctant as it gets here.",Tue Jan 12 22:03:08 +0000 2021,0.19555555555555554,0.5294444444444444
Canada,ToastedBrad, Honestly this whole situation has me absolutely chuffed.,Tue Jan 12 22:03:08 +0000 2021,0.3333333333333333,0.7333333333333334
Canada,BookMineSet,"Today's albums:
(1/2)

Duncan Sheik
Saul Williams - The Inevitable Rise and Liberation of Niggy Tardust 
Future Islands - Singles
Milky Chance - Sadnecessary
Sarah Vaughan featuring Clifford Brown and Others
Deftones - Covers",Tue Jan 12 22:03:07 +0000 2021,-0.25,0.7083333333333334
Canada,Mayeezy_, lol never Ole though he's a mastermind he's obviously superior,Tue Jan 12 22:03:06 +0000 2021,0.75,0.8
Canada,JonoTendler,"Well, this weekend is my angel wife's birthday. Then the following weekend is the McGregor fight with an extra long weekend for me. A couple of fun weekends to come. ",Tue Jan 12 22:03:04 +0000 2021,0.0625,0.2
Canada,safetyrazor_rye," So now the important question, how is Jason going to make money here?",Tue Jan 12 22:03:03 +0000 2021,0.4,1.0
